,amon,brp,cac,Cadps,Fife,Liprin-alpha,Pdf,Rab27,Rab3,Rbp,RhoGAP100F,Rim,Snap25,Syb,Syt1,Syt12,Syt14,Syt4,Syt7,Sytalpha,Sytbeta,Syx13,Syx16,Syx17,Syx18,Syx4,Syx5,Syx6,Syx7,Syx8,unc-13,date,experiment,exp_time
20190613_CLK856_DD_CT22_AR16_ACTCGA,24,15,17,18,29,7,3,1,29,6,0,34,12,0,80,2,0,25,21,1,2,0,0,5,1,0,2,5,1,0,37,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_ACTCTG,8,20,35,31,8,7,0,0,11,4,9,28,28,1,79,0,0,8,9,1,0,0,0,0,0,2,0,12,11,0,90,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGACAG,1,2,2,1,2,0,0,0,2,3,4,1,1,0,8,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,8,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGACCA,13,28,10,14,33,7,4,0,35,32,15,17,31,0,189,8,0,38,48,1,8,0,0,0,0,0,0,3,0,0,48,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGACTC,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGCTAG,13,32,57,38,9,14,4,1,13,17,14,25,16,0,248,6,0,19,12,1,11,2,1,2,0,1,0,12,7,0,51,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGCTCA,3,17,68,23,2,5,2,0,16,12,1,15,25,0,257,0,0,27,9,0,1,0,2,0,0,0,0,10,0,0,73,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGCTTC,37,7,12,15,15,10,0,0,30,3,5,12,1,0,47,1,0,16,13,0,1,7,0,0,0,0,0,0,3,0,26,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGGAAG,24,4,5,0,1,0,3,0,5,2,4,7,1,0,12,0,0,8,2,3,2,0,0,0,0,0,0,1,1,0,5,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGGACA,2,0,0,1,1,0,2,0,0,1,0,0,0,3,1,0,0,1,0,0,25,0,0,0,0,0,1,10,1,0,4,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGGATC,2,5,3,4,9,0,0,1,10,8,20,1,10,0,24,0,0,10,3,0,0,0,1,1,0,0,1,3,6,0,27,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGTGAG,2,3,2,0,4,0,0,0,2,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGTGCA,0,0,0,0,0,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_AGTGTC,0,1,4,0,1,0,3,0,2,2,0,2,1,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CAACAG,118,12,35,14,29,1,8,0,48,20,27,24,9,1,28,0,0,62,30,30,12,0,0,0,0,0,1,3,0,0,56,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CAACCA,83,8,4,25,12,0,3,0,12,18,3,19,6,0,33,1,0,9,6,1,1,0,0,0,0,0,0,0,0,1,54,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CAACTC,4,18,3,1,2,0,2,0,3,9,2,15,4,0,6,0,1,15,18,0,3,0,0,0,0,0,0,0,0,0,6,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CACTAG,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CACTCA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CACTTC,3,10,12,0,40,8,2,0,14,7,10,16,20,0,73,4,0,16,13,1,3,0,1,0,0,0,0,0,7,0,37,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CAGAAG,90,24,17,2,18,1,0,0,37,9,12,11,6,0,70,0,0,21,16,5,9,0,0,0,0,0,10,8,0,0,63,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CAGACA,4,3,10,0,11,0,4,0,10,2,4,21,0,0,26,0,0,4,0,0,2,0,1,0,0,0,0,7,0,0,9,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CAGATC,66,6,7,2,11,1,3,0,33,17,2,27,5,0,111,0,0,30,10,1,10,0,1,0,0,1,2,8,0,1,31,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CATGAG,3,7,2,2,4,11,0,0,1,3,0,2,0,0,14,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,14,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CATGCA,3,3,29,8,13,5,1,1,6,5,1,22,12,2,67,0,0,15,7,0,3,0,0,0,0,0,7,0,0,0,32,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CATGTC,2,0,1,2,2,0,0,0,1,2,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTAGAC,3,2,9,2,3,0,0,0,0,3,1,11,1,0,11,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,14,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTAGGA,19,4,15,4,12,0,2,0,45,13,2,32,7,0,54,0,0,29,4,0,10,0,0,0,0,1,4,1,10,0,13,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTAGTG,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTCAAC,0,0,1,0,1,0,0,0,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTCAGA,72,14,6,0,17,1,4,5,25,13,0,22,11,0,26,0,0,15,8,10,31,1,2,1,1,1,0,5,0,0,23,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTCATG,12,16,26,10,5,16,2,0,9,24,3,24,2,0,59,0,1,13,10,17,1,0,0,0,0,0,0,22,0,0,40,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTGTAC,9,19,9,15,32,3,5,0,16,6,15,33,15,0,108,0,0,17,12,1,9,0,0,0,0,0,1,0,2,0,90,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTGTGA,49,6,28,0,22,0,0,0,2,8,4,21,1,0,28,0,0,26,13,1,1,0,0,0,0,0,0,1,0,0,25,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTGTTG,1,2,7,0,2,0,1,0,10,1,2,3,0,0,8,0,0,3,5,3,0,3,0,0,0,0,0,8,2,2,21,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTTCAC,0,0,0,0,1,0,4,0,0,2,2,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTTCGA,76,21,17,25,13,4,3,0,20,23,9,8,11,0,33,0,0,28,20,1,18,0,0,0,0,0,0,6,0,0,69,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_CTTCTG,1,16,18,14,13,1,1158,0,11,29,12,22,1,0,53,0,0,26,15,1,6,2,2,0,0,1,0,0,0,0,74,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GAAGAC,4,1,0,1,1,0,0,0,0,2,0,11,0,0,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,7,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GAAGGA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GAAGTG,5,4,32,7,8,8,2,0,4,4,10,7,7,0,124,0,0,12,13,1,1,0,0,0,0,1,0,1,0,2,8,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GACAAC,20,3,13,10,2,0,0,0,15,5,0,26,6,0,25,0,0,21,8,0,1,0,0,0,0,0,0,9,1,0,27,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GACAGA,0,0,0,0,3,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GACATG,16,4,6,4,8,0,0,0,1,8,0,10,1,0,7,0,0,2,14,0,2,0,0,0,0,0,0,0,0,0,33,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GAGTAC,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GAGTGA,2,1,15,3,3,0,1,0,3,3,0,2,1,0,6,0,0,2,1,0,4,0,0,0,0,1,4,3,2,1,5,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GAGTTG,0,3,0,0,0,0,1,0,0,1,0,2,1,0,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GATCAC,2,12,14,7,5,0,1,0,11,11,2,18,2,0,125,0,0,10,3,0,0,0,1,0,0,0,2,1,1,1,6,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GATCGA,31,23,16,24,31,2,3,0,10,1,2,38,2,0,48,0,0,31,11,5,4,1,0,0,0,0,0,0,1,0,6,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GATCTG,1,2,2,0,1,3,0,0,1,3,3,4,2,0,4,0,0,4,1,0,1,1,0,0,0,1,0,1,0,0,4,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTACAG,15,26,25,13,59,9,1,0,30,17,3,32,40,0,192,4,0,53,40,0,7,1,4,0,1,1,0,11,0,1,94,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTACCA,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTACTC,93,17,28,29,169,14,8,0,77,52,21,70,6,0,82,0,1,81,29,16,131,0,0,1,0,1,0,1,6,4,75,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTCTAG,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTCTCA,4,2,1,0,6,2,1,0,5,7,0,9,3,0,23,0,0,3,6,0,0,1,0,0,0,0,0,0,0,0,12,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTCTTC,0,1,0,0,0,0,1,0,1,1,0,6,1,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTGAAG,3,2,3,0,1,0,1,0,0,3,1,2,1,0,8,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,6,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTGACA,50,4,2,5,8,0,2,0,12,23,9,8,6,0,42,0,0,35,7,13,2,0,3,0,0,0,8,11,0,0,43,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTGATC,1,10,5,9,3,0,3,0,1,7,0,8,1,0,13,0,0,14,1,0,0,0,0,0,0,0,0,2,0,1,4,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTTGAG,22,8,18,1,4,0,2,0,12,16,5,14,7,0,47,0,0,18,9,3,0,0,1,0,0,1,0,0,4,0,23,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTTGCA,0,19,9,4,4,5,0,0,0,5,0,22,15,0,28,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,25,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_GTTGTC,21,17,14,11,11,10,3,1,65,22,10,20,26,0,171,2,4,36,14,6,11,0,6,0,0,0,1,2,1,0,26,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCACAG,0,0,1,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCACCA,58,9,35,24,26,2,5,1,20,53,6,15,26,0,110,1,0,40,10,0,2,1,2,0,2,0,0,15,1,1,16,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCACTC,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,5,0,2,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCCTAG,3,2,29,10,4,0,0,0,9,11,8,43,2,5,51,0,0,20,37,2,1,0,0,7,0,0,0,6,0,0,78,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCCTCA,18,13,6,0,18,1,4,0,6,15,0,10,5,0,62,0,0,14,7,0,0,0,0,1,0,0,0,1,2,1,16,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCCTTC,4,23,17,8,10,3,0,0,2,12,0,6,1,0,19,0,0,3,0,2,1,1,0,0,0,1,3,0,0,0,40,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCGAAG,6,29,17,1,11,11,2,0,9,7,2,31,5,0,38,0,0,22,15,4,4,0,0,0,0,0,0,0,0,0,60,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCGACA,1,1,3,9,4,0,1,0,1,0,1,19,2,0,10,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCGATC,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCTGAG,4,1,1,1,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCTGCA,14,19,32,4,46,11,7,0,59,40,9,58,8,0,137,1,0,38,36,1,9,0,0,2,4,1,7,5,0,0,63,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TCTGTC,9,27,7,10,21,14,2,0,10,5,7,25,3,0,70,0,0,38,5,0,15,0,0,0,0,0,0,1,0,0,18,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGAGAC,9,22,19,7,44,1,2,0,15,18,12,22,17,0,94,0,0,6,11,4,4,2,0,0,0,0,0,1,0,0,32,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGAGGA,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGAGTG,0,1,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGCAAC,28,5,17,1,6,0,1,0,0,7,2,1,3,0,4,0,0,2,9,1,0,0,0,0,0,0,0,0,0,0,41,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGCAGA,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGCATG,37,11,41,13,16,14,6,0,25,16,0,22,15,0,125,1,0,17,23,2,18,1,4,1,0,1,2,8,2,0,28,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGGTAC,53,24,29,1,23,0,1,0,10,28,15,27,5,0,68,0,0,37,23,9,1,0,0,1,0,0,0,1,4,0,34,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGGTGA,7,7,12,21,16,0,3,0,21,11,2,14,15,0,34,0,0,15,9,9,3,0,0,0,0,0,0,0,0,0,40,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGGTTG,3,7,6,1,0,0,1,0,3,1,1,3,1,0,7,0,0,15,2,0,0,0,1,0,0,0,0,0,0,0,6,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGTCAC,16,4,16,3,22,1,1,0,28,8,4,17,8,0,123,0,1,15,3,5,1,0,0,1,0,1,0,3,0,0,6,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGTCGA,55,9,9,4,7,0,3,0,16,3,1,8,2,0,56,0,0,21,8,9,8,0,0,0,0,0,0,0,0,0,27,2019-06-13,DD,CT22
20190613_CLK856_DD_CT22_AR16_TGTCTG,0,3,4,1,10,0,0,0,1,1,1,8,18,0,15,0,0,6,3,0,1,0,0,8,0,0,0,2,4,0,7,2019-06-13,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACAGAC,6,3,17,12,5,1,8,0,7,4,3,5,2,0,31,0,0,6,1,2,1,0,0,0,0,1,1,2,0,0,13,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACAGGA,2,0,2,3,2,0,17,0,2,5,0,1,6,0,10,0,0,1,3,0,0,0,1,0,0,1,1,0,0,0,3,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACAGTG,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACCAAC,1,4,13,3,0,0,4,0,1,1,3,10,2,0,5,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,6,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACCAGA,24,6,19,2,12,15,2804,0,12,8,12,8,14,0,43,0,0,28,12,6,17,1,0,0,0,0,1,0,2,0,15,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACCATG,11,31,29,8,21,3,24,0,16,8,1,16,13,0,37,3,0,19,9,0,2,3,0,0,0,2,0,0,0,3,25,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACGTAC,1,0,0,1,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACGTGA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACGTTG,7,16,19,12,11,0,18,0,18,3,4,13,12,0,69,0,0,11,16,2,0,2,0,1,0,2,1,2,2,0,37,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACTCAC,0,2,13,2,8,2,7,0,9,2,1,5,0,0,28,0,0,19,5,2,2,0,0,1,0,0,0,2,0,0,14,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACTCGA,1,0,0,1,9,0,1,0,1,5,0,1,3,0,5,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,3,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_ACTCTG,6,10,7,6,17,2,4,0,10,0,3,6,1,0,43,0,0,13,3,4,1,0,0,0,0,2,5,0,1,0,22,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGACAG,3,23,16,8,28,2,20,0,16,12,26,18,10,0,52,0,0,20,13,1,1,0,0,1,1,3,6,3,4,4,16,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGACCA,5,6,11,28,6,0,9,0,7,0,11,12,18,0,53,1,0,3,15,0,4,2,0,0,0,0,0,2,0,0,18,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGACTC,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGCTAG,0,1,1,0,13,2,3,0,4,1,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGCTCA,2,6,9,7,24,2,8,0,5,23,21,16,2,0,28,0,0,8,4,8,4,1,0,0,0,1,0,3,3,0,40,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGCTTC,5,3,2,3,3,0,0,0,1,1,0,12,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,2,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGGAAG,40,6,18,25,44,9,10,0,16,17,2,34,13,0,89,0,0,23,15,10,10,0,0,0,0,2,0,2,11,0,43,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGGACA,12,14,13,8,13,12,4,0,10,14,1,4,11,0,53,0,0,16,15,0,2,0,0,0,0,0,0,0,0,0,10,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGGATC,0,0,1,0,4,0,0,0,2,3,0,3,1,0,7,0,0,0,9,0,0,0,0,0,0,1,0,0,1,1,8,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGTGAG,19,3,5,2,11,0,6,0,5,3,1,5,1,0,25,0,0,5,5,0,4,0,0,0,0,1,0,0,0,1,3,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGTGCA,30,15,19,17,69,17,24,0,48,18,11,23,34,0,220,2,0,47,15,5,8,2,1,0,0,2,11,9,13,3,25,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_AGTGTC,0,0,0,0,1,0,2,0,1,0,1,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CAACAG,26,9,13,20,6,7,15,0,32,10,7,13,17,0,120,0,0,49,3,2,4,0,0,1,0,0,0,3,4,0,43,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CAACCA,10,8,13,4,8,1,3,0,7,1,9,13,8,0,26,0,0,12,8,8,2,0,0,0,0,0,0,0,0,0,11,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CAACTC,6,4,11,5,8,7,5,0,11,9,0,18,0,0,11,0,0,4,7,1,0,0,1,2,0,1,0,4,2,0,6,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CACTAG,1,1,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CACTCA,11,6,27,18,5,3,6,0,5,1,7,6,13,0,21,0,1,2,3,0,2,0,0,0,0,0,0,0,1,0,14,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CACTTC,1,0,0,0,1,1,26,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CAGAAG,4,1,5,2,3,2,2,0,0,3,0,6,0,0,29,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CAGACA,32,8,19,4,6,9,7,1,10,4,3,9,3,0,33,0,1,11,11,6,3,1,1,0,0,0,1,4,0,0,16,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CAGATC,10,3,1,8,4,4,6,0,13,0,2,7,1,0,10,0,0,1,6,0,2,0,0,0,1,0,0,1,7,0,10,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CATGAG,2,1,4,0,12,3,3,0,2,1,5,3,0,0,13,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,2,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CATGCA,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CATGTC,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTAGAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTAGGA,0,2,0,1,6,0,1,1,0,1,0,2,3,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,3,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTAGTG,2,2,6,2,2,6,5,0,1,3,1,11,2,0,1,0,0,0,2,0,1,0,0,0,0,1,1,2,0,0,3,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTCAAC,4,2,0,2,1,0,2,0,5,0,1,5,11,0,11,0,0,1,5,0,0,0,0,0,0,0,1,8,0,0,7,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTCAGA,6,1,4,3,4,0,8,0,7,2,0,4,2,0,8,0,0,9,0,1,1,0,0,0,0,0,0,2,2,0,7,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTCATG,17,2,5,7,7,9,6,0,13,4,3,5,1,0,26,0,0,6,7,0,2,0,0,0,0,0,0,3,0,0,6,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTGTAC,7,10,14,9,25,0,9,0,6,7,7,8,8,0,15,0,0,14,10,5,2,0,1,1,0,0,0,1,4,0,30,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTGTGA,4,8,5,12,18,1,6,0,14,2,2,4,7,0,41,4,0,4,1,0,0,0,0,0,0,3,0,1,3,0,35,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTGTTG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTTCAC,8,18,17,24,23,1,13,0,14,3,3,20,21,0,87,0,0,6,9,0,0,3,0,0,0,1,6,0,3,1,25,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTTCGA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-07-04,DD,CT22
20190704_CLK856_DD_CT22_AR08_CTTCTG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2019-07-04,DD,CT22
